customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
38664150,Shaurya Narasimhan,sagargayathri@example.net,+917457668215,"H.No. 628
Borra Road
Khandwa 766403",Srikakulam,780397,2025-08-23,Regular,4,1791.52
90096851,Ayaan Deshpande,abeernanda@example.com,+918467746482,"51/109
Kulkarni Path
Ambarnath 707484",Gangtok,759337,2023-03-08,Regular,20,1451.23
12448129,Eta Bhatnagar,nandavamakshi@example.com,+913163594885,"31/01
Radhakrishnan Marg, Bulandshahr-906315",Moradabad,883441,2025-02-20,New,7,1891.96
70037151,Logan Sachdeva,nigamqasim@example.org,+918280241217,"41/905
Munshi Chowk, Sasaram 137225",Kakinada,726215,2025-04-06,New,17,1321.98
75755654,Andrew Chaudhuri,butalavasatika@example.org,+911767752921,"93/098, Bava Chowk
Surat 231244",Bijapur,792066,2023-05-13,Inactive,18,1679.18
30248076,Irya Kapoor,gshukla@example.com,+915781451293,"H.No. 04
Babu, Muzaffarpur-500057",Ulhasnagar,451321,2024-11-01,Premium,8,1494.87
21485228,Nikita Sethi,amara04@example.com,+911353650222,"H.No. 910, Choudhary
Coimbatore 176619",Kurnool,549859,2023-12-09,Regular,14,283.01
15441546,Zinal Gole,varghesebimala@example.net,+918826153468,"51/94, Raval Street
Katni-859630",Sri Ganganagar,971918,2024-12-09,Premium,12,1536.18
40519928,Janani Bose,ahujaowen@example.com,+917014785437,"02/101
Buch Zila, Patiala-531434",Shivpuri,710895,2025-08-04,Regular,11,1866.94
93114570,Wazir Purohit,tanvibhargava@example.net,+919463311483,"14/831
Andra Zila
Kakinada-813905",Raebareli,848439,2024-05-10,Premium,7,1784.09
13429957,Panini Mitra,chavvi82@example.org,+910590112200,"H.No. 91
Konda Marg, Bhubaneswar-818105",Rewa,341969,2024-10-31,New,5,1394.96
97906910,Jatin Dua,odikalad@example.com,+919594795021,"14/90, Madan Marg
Bhind 990268",Erode,409557,2025-04-13,Regular,2,637.27
46162337,Reyansh Muni,zachariaharyan@example.net,+911382989553,"H.No. 922, Nagarajan Marg
Tiruvottiyur 962311",Shimoga,761780,2025-02-13,Inactive,14,1468.06
98532572,Ekaraj Bedi,rushil82@example.com,+914958088676,"H.No. 28, Dayal Chowk, Akola 257761",Indore,036164,2024-12-18,Inactive,20,1041.82
45900134,Xalak Dutt,charan11@example.org,+910415033056,"H.No. 890
Naik Ganj, Buxar 986354",Siwan,720339,2025-06-25,Regular,10,596.23
81853137,Diya Talwar,mohananika@example.com,+911605948687,"968, Mukherjee Circle, Latur 915785",Hyderabad,170888,2025-12-15,Regular,5,1603.59
91201324,Ekbal Singhal,ekavir42@example.org,+916582767602,"47/56, Contractor Street, Patiala-400683",Pudukkottai,334882,2024-12-06,Regular,12,1878.57
87537119,Sachi Mutti,mohammedchauhan@example.net,+912819789498,"384, Sharaf Road, Secunderabad 221678",Ratlam,521015,2024-02-22,Regular,13,340.54
21260526,Hardik Contractor,yachana12@example.org,+915301829186,"H.No. 466
Srinivas Road, Bhimavaram-579263",Dewas,050752,2023-06-26,Inactive,8,275.48
51629084,Yashodhara Dhillon,ravelwatika@example.org,+916443303566,"H.No. 123
Bala Circle, Jammu 155311",Bhilwara,272755,2025-01-15,New,3,591.09
27808044,Baghyawati Thaker,kantvedhika@example.com,+914682891224,"56/23, Murty Zila, Anand 130511",Kollam,789037,2025-05-05,Inactive,17,336.68
3451298,Eesha Raju,lila04@example.net,+919068275334,"H.No. 713, Chada Ganj, Phagwara 336355",Bettiah,755992,2024-01-25,Premium,8,1405.17
19038580,Faras Hayre,kadakiaupma@example.com,+910716559838,"12
Lad Nagar
Silchar-748335",Coimbatore,017025,2024-02-01,Regular,1,1648.56
34977897,Jasmit Aggarwal,bganesan@example.org,+912354600196,"93
Bhasin Ganj, Udaipur 863305",Motihari,535344,2023-09-14,Inactive,9,1532.46
84499815,Tanmayi Sachdev,harshilnanda@example.net,+912383870141,"83/13
Madan Circle, Nagercoil 081787",Purnia,565781,2024-08-29,Inactive,10,311.22
73588605,Jairaj Choudhury,krishnanforum@example.org,+919707802689,"113
Sur Street
Bally 068915",Moradabad,198109,2025-01-24,New,2,906.91
30105202,Nitesh Tank,harish98@example.net,+913599567517,"470, Jayaraman Road
Lucknow-898470",Nanded,471289,2023-03-15,Inactive,3,389.57
23074140,Shivansh Kumer,sankaranmason@example.com,+917152359353,"18
Khare Zila
Bardhaman 731064",Singrauli,116718,2023-05-03,Regular,20,1316.45
39524196,Utkarsh Barad,ogoswami@example.net,+918103383812,"90, Rana, Haridwar-525341",Yamunanagar,761646,2024-02-19,Regular,20,392.62
47675982,Gaurav Mohan,sanayamohan@example.com,+915166157819,"22/431
Kakar Street, South Dumdum-623900",Muzaffarnagar,719006,2025-02-12,Regular,6,1612.8
64329201,Damyanti Madan,ekbalom@example.net,+916858159418,"17/90
Palla Zila
Rewa-120708",Aizawl,881341,2025-06-29,New,20,864.05
39771974,Ubika Salvi,pbakshi@example.com,+913699267190,"H.No. 186
Barad Path, Muzaffarpur 169638",Amaravati,918617,2025-07-16,Regular,3,1308.8
73012230,Bhavna Hari,bhattnachiket@example.net,+915562221651,"H.No. 91, Rao Circle
Thrissur-936782",Nanded,262314,2025-11-12,New,15,325.09
96195787,Raghav Tata,waida35@example.org,+918918437406,"431
Krish Zila
Pudukkottai-842537",Lucknow,896606,2024-08-04,Inactive,18,854.66
86847883,Girish Morar,bavareyansh@example.net,+913784600019,"06
Johal Circle, Singrauli-322453",Kavali,088825,2024-07-12,Inactive,17,1307.84
48377731,Pavani Murthy,kapoorhardik@example.com,+916748758874,"51, Batra, Chandrapur-928573",Warangal,129411,2023-08-01,Premium,4,1106.81
65368064,Yashica Savant,devanshchaudhary@example.org,+916875244595,"37/466, Khanna Street, Chandigarh-880218",Satara,000790,2023-12-04,Inactive,12,1538.97
94840246,Theodore Setty,nsuresh@example.net,+914537655754,"H.No. 74, Pradhan Street
Nellore 317255",Surat,723399,2024-05-07,Regular,11,1360.54
90610504,Zayan Varkey,bobalmugdha@example.org,+912967180276,"H.No. 95, Oommen Chowk, Surat-168830",Ballia,257899,2023-01-07,Regular,11,1600.57
83999446,Prisha Sandhu,msama@example.com,+910069472171,"167
Ramachandran Nagar, Ongole-858451",Thanjavur,671302,2023-07-18,Premium,17,1167.85
5439942,Faras Nayak,vranganathan@example.com,+915072739689,"71/03
Jain Chowk
Orai-096902",New Delhi,046975,2023-08-17,Premium,3,331.13
43793055,Urishilla Dani,manthanbrar@example.net,+919878099939,"H.No. 150, Badal Street
Rampur-147589",Gudivada,537847,2025-05-09,Premium,6,505.5
76859298,Bhavani Mukherjee,forum88@example.net,+915877726560,"07/694, Bhardwaj Chowk, Raichur 010046",Chittoor,993370,2024-09-29,Inactive,20,307.83
19637452,Omaja Dhawan,lmallick@example.com,+911474391014,"H.No. 82, Pillai Ganj, Bhagalpur 760564",Chandigarh,343349,2025-03-06,New,12,1012.47
83289389,Geetika Bajaj,apal@example.org,+916431721596,"H.No. 355, Muni, Malegaon-314469",Gulbarga,617730,2024-02-05,New,13,1811.2
61856379,Vihaan Nayak,riya47@example.net,+914263957530,"370
Barad Marg
Uluberia-321270",Pune,695378,2025-09-18,New,5,855.73
19161125,Vaishnavi Hayre,amaira21@example.org,+910508934555,"H.No. 13, Murty Street
Barasat-710151",Srikakulam,476994,2024-08-31,Premium,2,1021.86
7963741,Prisha Kumar,fnagi@example.net,+913021971654,"H.No. 49
Chauhan, Bihar Sharif-205421",Gaya,823922,2023-09-21,Premium,18,1146.36
90288703,Vedika Salvi,oagate@example.net,+911047965004,"655, Vora Marg
Gulbarga-008429",Kolhapur,108220,2024-01-19,Regular,18,1752.03
75228421,Manbir Bala,nathanbuch@example.org,+911009210995,"H.No. 36
Goyal Ganj, Pudukkottai 949563",Ballia,790895,2024-10-07,Inactive,4,1678.41
30434694,Tamanna Mannan,qcontractor@example.org,+910474049870,"H.No. 979
Nayak Ganj
Shimoga 870853",Imphal,190545,2023-03-10,Regular,9,900.78
25356844,Rachit Hari,xmisra@example.com,+912520648210,"95/007
Lad Circle
Solapur 186377",Jamalpur,308447,2024-02-26,Regular,10,697.13
12383178,Karan Mitter,abhirambrar@example.net,+910756750099,"H.No. 98
Grover Marg
Korba-672407",Jaipur,184515,2023-12-15,Premium,3,1671.66
9216086,Fariq Brahmbhatt,bahrimax@example.org,+919362697668,"35/28, Natt Circle
Miryalaguda 437880",Tenali,098491,2024-06-15,Inactive,13,1006.37
78670073,Avi Mani,kritika87@example.org,+912753210991,"H.No. 219
Narayanan Zila
Bhind 335822",Jalandhar,905424,2024-02-27,Premium,8,1817.4
26108592,Xiti Koshy,yashodachaudhari@example.com,+919524177460,"H.No. 058
Sachdeva Zila
Bidar 733407",Jalna,908338,2025-09-28,New,19,540.15
4759603,Siya Wali,zwalla@example.net,+919954950243,"36/223
Shere Marg
Karawal Nagar-876626",Shivpuri,289906,2025-04-12,Regular,15,1391.92
48046746,Ekaraj Batta,wgoda@example.com,+912992835256,"14, Virk Marg
Suryapet 757859",Bangalore,139074,2024-03-27,Premium,19,521.84
86051030,Riya Doshi,raghavankavya@example.com,+915733186593,"77
Narang Street
Mysore 993847",Nadiad,017909,2025-05-27,Inactive,9,974.3
92023387,Ikshita Sagar,charfalan@example.org,+910566918176,"H.No. 861
Chana Path, Jhansi-232322",Khammam,295535,2024-09-16,Regular,11,465.63
50577282,Arin Rout,timothy47@example.net,+915092680888,"H.No. 38, Mukhopadhyay Chowk
Dehradun 889960",Pudukkottai,849891,2025-03-09,Regular,6,1867.25
43336640,Rushil Subramanian,madhavinarula@example.com,+911163591402,"H.No. 989, Seshadri Nagar, Thiruvananthapuram 409782",Tinsukia,037845,2024-04-14,New,9,809.69
85703558,Anita Nadig,dgole@example.org,+917692918181,"H.No. 06
Sama Marg, Jabalpur-287659",Junagadh,562026,2025-02-18,Inactive,5,430.26
78005418,Nisha Kalita,anmolkala@example.org,+910804032244,"952
Rastogi Chowk, Rohtak 630076",Pali,859121,2024-09-08,Regular,13,1988.76
66346042,Gavin Sridhar,mahikaagrawal@example.com,+916639530590,"88/093, Singhal Circle
Kottayam-910575",Orai,076769,2023-09-28,Premium,15,473.32
23909208,Chanakya Kakar,toommen@example.net,+914577618245,"31/47
Padmanabhan Nagar, Kishanganj 557774",Hazaribagh,660524,2024-01-14,Regular,6,1700.17
33028641,Ishita Balan,yhalder@example.org,+913572843540,"912
Chadha Nagar, Raiganj-700084",Bathinda,613721,2024-02-24,New,6,1204.78
49403289,Sanya Arora,shivanshguha@example.org,+917387442538,"57
Chowdhury, Bokaro-945161",Phagwara,441930,2023-09-13,New,1,1483.85
19543567,Ria Cheema,gautam52@example.net,+912996182131,"518
Tandon Road, Davanagere 496708",Kalyan-Dombivli,524356,2024-09-07,Inactive,6,1557.3
81033437,Rudra Viswanathan,vsrinivas@example.org,+910824682051,"105, Rana Zila
Guna-492213",Amroha,315977,2025-11-22,Premium,5,1740.49
4002594,Unni Mitra,urviiyengar@example.net,+913241166235,"63/284
Nagarajan Circle
Chittoor 753458",Deoghar,787963,2025-10-07,Inactive,16,1393.07
75154127,Onveer Warrior,aarushagarwal@example.net,+911300795437,"27
Dugar, Saharanpur-072190",Vijayawada,268109,2024-02-05,New,13,533.78
26350274,Kashvi Puri,hayerdaksha@example.net,+919252760437,"H.No. 484, Dixit Ganj, Ludhiana-723419",Junagadh,253795,2024-10-14,Inactive,8,267.08
49246620,Ansh Barman,sekhonamara@example.com,+917573078530,"65, Bali Road
Serampore 421272",Hospet,351530,2024-10-28,Regular,19,1310.92
62313818,Wahab Sanghvi,ramanomkaar@example.com,+912370967372,"H.No. 26
Samra Marg, Chandrapur-677390",Raebareli,397601,2025-06-02,Premium,3,910.62
94143249,Leena Chand,uedwin@example.com,+918568737487,"392, Nazareth Zila
Kulti-866516",Tadipatri,308632,2023-03-20,Regular,13,1930.65
60836040,Raagini Sastry,kashyapkala@example.net,+912517274853,"H.No. 68, Raval Chowk
Hospet 717285",Guna,111423,2024-11-17,Inactive,19,1884.86
33535246,Sachi Purohit,ladlinath@example.net,+917972546823,"H.No. 015, Patla Street
Ichalkaranji-225318",Silchar,170445,2023-12-12,Premium,5,1619.11
33694314,Tanay Roy,geetikasoni@example.net,+915218332376,"91
Jani Ganj
Kirari Suleman Nagar-581769",Siwan,626328,2024-04-12,Premium,2,1110.56
19392921,Amaira Kapadia,diptabuch@example.com,+910558447226,"H.No. 141, Peri Street, Kochi-213399",Thoothukudi,018578,2023-01-02,New,6,1281.89
95309176,Aradhana Loke,nikita65@example.org,+913622033780,"99, Uppal Road
Nanded 339574",Adoni,785292,2024-02-23,Regular,10,684.92
61734842,Sudiksha Suri,ybalay@example.net,+918450102925,"51/169, Dube Road, Uluberia-429888",Berhampur,286156,2023-04-28,Inactive,6,471.7
97019125,Varsha Shroff,brijesh18@example.net,+913478622841,"07/138, Suresh Nagar, Ratlam-738887",Dewas,930528,2023-03-04,Regular,17,916.41
1773491,Akshay Kapoor,panditbachittar@example.com,+918111649777,"H.No. 659
Dasgupta Ganj, Mira-Bhayandar-959138",Belgaum,761667,2024-09-04,Inactive,6,271.55
59304219,Jack Gandhi,anamika11@example.net,+917827325411,"66, Babu Marg
Bhiwandi 879014",Yamunanagar,781461,2025-04-18,New,18,739.05
13349617,Urvashi Patla,anirudh28@example.net,+915406964280,"487
Subramaniam Road
Secunderabad-434389",Aligarh,158792,2024-02-13,Inactive,18,1299.2
62159882,Vasudha Kapoor,hansdivya@example.net,+910663183743,"43/72
Atwal Chowk
Thiruvananthapuram 482349",Deoghar,522085,2024-06-01,Inactive,11,1895.73
54283807,Sudiksha Magar,nagiaradhana@example.com,+917686121238,"18
Dhar Road, Ahmednagar-587563",Kolhapur,060807,2024-02-13,Inactive,16,300.72
72395935,Oeshi Sehgal,ldada@example.com,+912192107549,"66/374
Bhat Path
Raebareli-423510",Farrukhabad,651882,2023-06-12,Inactive,11,900.22
8994876,Gunbir Sidhu,kalanadig@example.net,+918489416927,"574
Sane Ganj, Hajipur-226212",Thoothukudi,433971,2025-06-02,New,13,1012.93
52793157,Hamsini Dora,qacharya@example.com,+914658502576,"H.No. 37
Pal Marg, Ozhukarai-196975",Bhagalpur,231929,2023-02-08,Inactive,14,1657.11
64770678,Gayathri Vora,bhavna27@example.net,+915394611301,"76, Tailor Street, Khora  056447",Unnao,851169,2023-11-28,New,1,303.43
395033,Isaiah Mahajan,balvanbora@example.net,+915488736741,"339, Basak Chowk
Dharmavaram 649531",Bangalore,675811,2023-11-26,Regular,1,1948.06
40997775,Panini Chokshi,veer51@example.org,+918444615769,"60/06
Chopra Ganj
Pallavaram 594442",Adoni,426862,2024-11-26,Regular,7,518.17
41355016,Arin Sharaf,creddy@example.org,+914663323787,"18
Salvi Path
Singrauli-634739",Bathinda,591131,2025-06-24,New,10,515.93
64244055,Thomas Thaker,szacharia@example.com,+912454705431,"88/67, Palan Nagar, Cuttack-832338",Saharsa,919237,2024-12-06,Regular,16,1210.43
32417953,Teerth Dewan,saksham54@example.com,+917489073076,"H.No. 72
Radhakrishnan Path
Uluberia-712684",Katihar,545952,2025-09-28,New,16,476.04
10346369,Arin Saxena,lajitakibe@example.com,+916157457267,"H.No. 59
Chandran Path, Chennai-602052",Hospet,943763,2025-08-07,Regular,15,1672.55
96443374,Hamsini Sarkar,smani@example.com,+913786561991,"06, Ramesh Nagar, Bahraich 503223",Nizamabad,911271,2025-08-21,New,5,1451.58
61249905,Gunbir Wali,pmanne@example.org,+916680950413,"76/12
Krishna Zila, Bahraich 848088",Jabalpur,078161,2023-04-18,New,3,268.11
15922149,Zinal Prabhu,dharkabir@example.net,+913471033791,"106
Malhotra Zila, Karawal Nagar 345179",Proddatur,957312,2024-11-29,Regular,7,1066.34
45982427,Omisha Chadha,darikaghose@example.com,+913927624371,"69/46
Chand Street
Bhopal 788196",Tiruppur,270707,2024-06-09,New,7,1162.79
15060681,Dhriti Sachdev,bhatyadavi@example.com,+919540260387,"H.No. 060, Wagle Circle
Rajpur Sonarpur-338785",Dehri,487926,2023-02-07,Regular,13,1342.15
18417013,Girindra Gupta,vorabina@example.net,+917842032792,"59, Bandi Street
Sirsa-794872",Bihar Sharif,853087,2023-04-30,Premium,4,966.41
19021061,Teerth Misra,uarora@example.net,+914456677428,"18, Sarma Nagar, Durg 365009",Nashik,452532,2025-03-10,Inactive,1,1998.17
36526133,Chandran Saini,finn43@example.net,+917409669427,"96/94
Bhalla Road, Yamunanagar-586363",Kishanganj,332069,2024-05-23,Inactive,2,1989.15
29808929,Lohit Dave,chandran33@example.com,+918651189833,"31/22
Saxena Path
Rewa-260918",Kollam,035148,2025-06-01,Inactive,20,1897.09
78516692,Dhruv Ramaswamy,ekbaldyal@example.org,+913478889482,"H.No. 97
Wadhwa Marg
Mumbai-686348",Purnia,076951,2025-12-15,Regular,3,1745.15
2590421,Darpan Andra,magarsai@example.org,+911707870348,"75/67
Jani Circle
Kolkata-594073",Munger,914546,2024-10-10,Premium,9,1812.42
51924273,Reyansh Banerjee,eiravatimander@example.com,+917385375511,"83
Dayal Road, Nizamabad 074717",Dewas,568156,2024-04-24,Premium,4,1757.64
54751231,Wriddhish Gola,onkar85@example.com,+918899822317,"41/948
Kaur Chowk
Shimla 539046",Hosur,612576,2024-08-05,Inactive,15,259.13
85329478,Yamini Koshy,garima21@example.net,+913787577213,"H.No. 785
Gandhi
Srikakulam 788483",Thiruvananthapuram,898098,2023-01-13,Regular,14,1543.26
10430548,Eesha Kalla,nidra95@example.com,+912118235145,"75/37, Kadakia Ganj, Bardhaman-668516",Ramagundam,028618,2023-04-11,Regular,8,1468.67
21615257,Ati Madan,yashawini71@example.org,+919101629041,"04/095, Rajagopal Street
Berhampore 361375",Gorakhpur,009507,2023-09-24,New,17,1108.66
96925682,Pahal Bedi,akshay11@example.com,+912203858983,"H.No. 21, Munshi Zila
Fatehpur 458867",Durg,857930,2023-05-03,Regular,11,1662.63
54318302,Jagdish Sodhi,csaran@example.com,+918423109060,"H.No. 48, Wali Street
Bhiwani 755751",Khandwa,286564,2024-05-31,Regular,13,1208.14
58975020,Liam Balay,falgunitripathi@example.net,+915833151984,"30/320, Hari Road, Tinsukia-754930",Rourkela,492292,2025-08-08,New,14,1666.88
11906913,Rayaan Bora,kapurnihal@example.org,+919140821606,"14/66
Kapoor Road
Munger-316204",Durgapur,120822,2023-09-27,Premium,1,1201.39
43027569,David Wagle,gaganwalia@example.net,+919245041874,"33/68
Sachar Nagar, Giridih-705822",Karaikudi,653444,2024-12-06,Premium,20,816.17
69215367,Farhan Bumb,harish54@example.com,+916874868272,"47/040
Sehgal Ganj
Jamnagar-979973",Alappuzha,257912,2025-02-14,Regular,7,718.25
46268557,Nidhi Bhatnagar,chaaya73@example.org,+912211645546,"21
Hans, Bokaro-225109",Narasaraopet,664306,2023-04-27,Inactive,14,1597.06
51060557,Jeet Batta,zyogi@example.net,+913840159375,"627
Sharma Marg, Hyderabad-735449",Akola,970356,2024-10-14,Inactive,17,923.87
56504756,Ekaraj Chandra,kvenkataraman@example.org,+913379071564,"H.No. 960
Banerjee Nagar
Hazaribagh-974468",Parbhani,897873,2023-01-09,Inactive,10,1866.96
21691648,Lohit Mitter,vivaan94@example.net,+914436778694,"485, Minhas Circle
Gulbarga-204343",Kollam,935744,2023-05-28,Premium,14,960.06
24162600,Omisha Sheth,mranganathan@example.com,+917214878973,"99/826
Sangha Street
Nadiad 708395",Gopalpur,625896,2025-04-09,Regular,20,1058.43
22442139,Wahab Dewan,dhaliwaltejas@example.com,+913719437621,"62/195
Srivastava Circle, Nandyal 592820",Kochi,728742,2023-08-06,Premium,2,1717.26
18869800,Caleb Pathak,darpan02@example.org,+915169506932,"564, Maharaj Road
Muzaffarpur 817189",Kozhikode,597236,2025-07-27,Premium,10,1242.56
41121702,Nirja Kunda,ojaskrishnan@example.net,+914519175244,"109
Nayar Chowk
Ichalkaranji 784283",Haldia,272232,2023-04-07,Inactive,2,777.02
75033428,Krishna Goswami,pmohanty@example.org,+912370896959,"606
Krishna Marg, Kollam 648964",Gwalior,858740,2025-01-14,New,4,317.77
94066085,Charita Choudhry,achopra@example.org,+913948452391,"229, Iyengar Ganj, Jammu-232001",Bilaspur,704260,2024-06-20,Regular,9,798.65
25157198,Ekalinga Korpal,gbasu@example.org,+918784819190,"04
Padmanabhan Circle, Jabalpur 592041",Parbhani,855167,2024-02-21,Premium,2,853.75
56481450,Netra Mitra,vyanjana84@example.org,+915647170321,"H.No. 41
Baral Path
Pali 427173",Nashik,731808,2024-03-25,Premium,7,1410.14
51031905,Hamsini Nigam,abhiramvarughese@example.com,+917010549553,"50/639
Maharaj Zila
Muzaffarnagar 041787",Panchkula,688527,2024-09-13,Inactive,3,363.86
49056170,Warda Lata,charles93@example.org,+911873278920,"26/27, Sankar Nagar, Kozhikode-470367",Ajmer,677078,2023-02-05,New,18,1863.03
42713440,Abdul Palan,chamelimody@example.net,+914656119850,"64/94, Trivedi Circle, Buxar 948803",Suryapet,508474,2023-01-01,Regular,1,1291.85
27417402,Isaac Ramesh,surigarima@example.net,+915911896920,"90/446, Bains Zila
Dindigul 134820",Bally,405338,2023-02-15,New,5,715.3
8225656,Neha Boase,sgulati@example.com,+910960082390,"H.No. 79, Kunda Chowk
Parbhani-422834",Aizawl,729232,2023-04-08,Inactive,4,1038.55
6240256,Nicholas Sawhney,msant@example.net,+915446997085,"29, Chokshi Circle, Bareilly 459106",Chittoor,031349,2025-04-02,Inactive,1,1718.29
95040347,Chasmum Bhargava,nathaniel56@example.net,+911511566403,"33/215
Morar Marg, Surendranagar Dudhrej-361069",Ambattur,906590,2024-12-01,Premium,17,1112.27
32939468,Urvashi Vaidya,athaman@example.org,+913289856904,"H.No. 25, Deep Circle
Chapra-782928",Hindupur,991310,2025-09-23,Regular,5,466.37
19070319,Urmi Sibal,zilmilbuch@example.net,+911175764149,"H.No. 496
Shukla Road, Amroha 371459",Thrissur,897981,2024-01-16,Premium,17,217.9
35563353,Sudiksha Dugar,rajeshriswamy@example.net,+913715258837,"H.No. 739, Kamdar
Panchkula-341939",Buxar,746584,2023-05-07,Inactive,19,859.97
44107258,Vrishti Acharya,qabilkunda@example.com,+913251075530,"21/43, Jaggi Path
Jalandhar 559822",Bally,017852,2024-05-17,Regular,19,818.67
65195342,Geetika Shanker,chadabakhshi@example.net,+913209422498,"14, Devi Street, Kochi-165209",Aurangabad,341696,2024-03-20,Inactive,5,941.12
11049080,Unni Banerjee,vinaya32@example.org,+917924096053,"H.No. 951, Nori Marg
Bally-522583",Hubli–Dharwad,823474,2023-04-29,Inactive,9,1012.91
55635070,Ekani Chana,ronith67@example.org,+911555787691,"626
Kar Chowk
Surendranagar Dudhrej 724349",Mirzapur,708200,2025-01-08,New,11,1399.76
5201120,Wridesh Vala,ayushman25@example.net,+913825799756,"H.No. 09, Mann Ganj
Varanasi-367652",Mangalore,435603,2025-05-19,Inactive,18,1921.92
51814275,Chakrika Magar,pushtichana@example.org,+910745136446,"28/399, Walla Circle, Pimpri-Chinchwad-218798",Amritsar,184963,2024-04-21,Inactive,12,1751.47
55761982,Chaitanya Lad,tsidhu@example.org,+918882674494,"143, Sarraf Ganj, Mirzapur 273816",Dindigul,250117,2025-11-12,Regular,18,1601.74
30361906,Alka Dass,ntrivedi@example.org,+912788983804,"80/019
Salvi Chowk
Raipur-492601",Aurangabad,907990,2023-08-12,New,5,535.4
1513647,Arin Basu,gshere@example.com,+915846241853,"H.No. 39, Badal Ganj
Kavali 117774",Ujjain,753253,2023-05-01,New,13,1759.7
18456301,Aashi Khalsa,nidhi35@example.org,+916029631491,"H.No. 069
Vohra Ganj, Mangalore-860700",Ahmednagar,398859,2025-12-03,New,12,1025.66
4791142,Indali Sabharwal,mahajanurmi@example.com,+918881217885,"H.No. 11
Andra Path, Saharanpur-131957",Bhilai,130746,2024-05-28,Inactive,15,1453.06
96977850,Farhan Chatterjee,dadapallavi@example.net,+917090359847,"17/147
Thaman Street, Aizawl-142699",Jamshedpur,618206,2025-06-02,New,14,755.55
66402264,Oviya Borah,nachiket49@example.org,+910537305827,"H.No. 63
Kothari Zila, Danapur 222554",Sagar,696029,2024-12-08,New,11,296.45
81731116,Adweta Dhar,diptadatta@example.com,+912794413081,"20/168, Nigam Marg, Hyderabad-581207",Kota,164706,2025-11-19,New,13,1493.73
18103231,Kashish Thaker,hswamy@example.com,+918906380020,"81/57, Pathak Road
Guna-393474",Amravati,961999,2023-12-15,Premium,10,875.02
6678348,Hritik Dutt,vanya39@example.com,+915334558729,"H.No. 266
Nagarajan Road
Raebareli-037917",Noida,477113,2025-01-17,Premium,10,292.42
38969826,Leena Shroff,xmandal@example.com,+911764879849,"H.No. 630, Kari Street, Orai-271242",Parbhani,807488,2023-03-01,Regular,3,1190.52
4959939,Gayathri Sen,ishaan83@example.net,+912157926195,"H.No. 275
Sekhon Marg
Thane-974439",Maheshtala,605620,2023-02-02,Premium,15,1019.05
63525759,Wakeeta Deol,lopa42@example.org,+917922555947,"H.No. 625, Panchal Marg, Ulhasnagar 073168",Haldia,290578,2023-12-20,Premium,15,966.6
49277016,Yochana Chaudhary,maxpatel@example.org,+913517702231,"03/228
Manne Street
Pimpri-Chinchwad 943149",Sri Ganganagar,159494,2024-07-20,Regular,20,929.14
76088119,Zinal Dhawan,varkeygavin@example.org,+918877318918,"65/773, Srivastava Ganj, Moradabad-684551",Dibrugarh,789466,2024-11-20,Premium,13,952.92
17281629,Rajata Madan,rameshjasmit@example.com,+914373757027,"H.No. 18
Basu Road, Tadepalligudem-744339",Tumkur,198277,2024-05-23,Regular,16,1124.39
45120151,Baljiwan Chaudhry,nshah@example.com,+911933900051,"589, Vora Chowk, Bhusawal 825482",Hajipur,320454,2024-02-11,Regular,3,472.04
3007773,Lakshmi Trivedi,fswamy@example.com,+916221853130,"30, Mall Chowk
Nagaon-587524",Chittoor,263724,2023-07-09,Premium,4,644.15
74717862,Hredhaan Padmanabhan,sbaral@example.net,+919393929895,"33/54
Varghese, Bhilwara 999053",Begusarai,454739,2023-05-12,Regular,12,1194.07
5486155,Qushi Mishra,deaahana@example.org,+911029094645,"15, Ramakrishnan Zila
Navi Mumbai-380781",Malda,836514,2025-02-12,New,18,1203.5
71230644,Frado Butala,kbose@example.net,+912565842048,"372, Brahmbhatt Street
Jabalpur-277063",Firozabad,225466,2023-01-09,New,3,432.75
57445541,Sanya Menon,tanveer10@example.net,+919371555985,"90, Magar Street, Kharagpur 124284",Darbhanga,384864,2023-02-24,Inactive,11,825.47
37450650,Yug Garde,banjeet58@example.org,+913579162937,"12, Dash Road, Ambala-837471",Rajkot,376697,2023-03-24,Regular,11,1368.08
85315663,Kabir Bhatti,daniel46@example.org,+913717191740,"328, Munshi
Hubli–Dharwad-055920",Bhavnagar,237397,2024-03-23,Regular,2,1054.38
80641135,Isaiah Ramachandran,ndatta@example.net,+912028339162,"85, Yogi Chowk, Jabalpur 097510",Gandhidham,933897,2025-03-12,Inactive,10,1180.91
99799029,Alexander Kamdar,darayash@example.org,+910164291117,"97
Narayanan Circle, Hazaribagh-392652",Guntur,419179,2023-04-10,Regular,8,1222.92
22978683,Lekha Kohli,pdas@example.com,+912983987231,"93, Sundaram
Tadepalligudem-436500",Ramgarh,918276,2024-08-22,Inactive,20,1576.68
61045602,Finn Dara,aparikh@example.org,+911968866463,"60/06, Sengupta Nagar, Kozhikode-289879",Kolkata,878489,2023-02-09,Regular,2,390.05
55860294,Anjali Sampath,arjunvarkey@example.net,+913124646352,"37/206, Arya Nagar
Korba-986919",Nagpur,317384,2025-02-28,Inactive,9,1907.61
