customer_id,customer_name,email,phone,address,area,pincode,registration_date,customer_segment,total_orders,avg_order_value
97040204,Baghyawati Butala,salviaayush@example.org,+919645739257,"53/329, Contractor Nagar
Sambhal-348374",Morena,577045,2024-10-04,Inactive,5,1306.4
61204035,Meghana Doctor,csrivastava@example.org,+918006953924,"H.No. 62
Pau
Khammam-971551",Karimnagar,137242,2024-12-22,Inactive,6,1646.58
80160206,Abhimanyu Solanki,yug32@example.net,+919490647461,"78/17, Sunder Path
Phagwara-962668",Shahjahanpur,334689,2023-11-24,Regular,17,1743.67
82508743,Zaitra Dua,biswasxiti@example.com,+914720255140,"H.No. 29
Mukherjee Street
Mumbai 757452",Tumkur,905598,2024-06-06,New,16,271.76
23521491,Anusha Kothari,varsha66@example.net,+914190759305,"61
Ahuja Ganj
Udaipur 410600",Morbi,830170,2025-08-12,New,4,1747.81
76580965,Shivani Lalla,schander@example.com,+917988630737,"H.No. 99, Lall Street
Shimoga 942293",Solapur,434587,2023-01-22,New,16,1769.85
88079091,Harsh Thakur,reyansh21@example.net,+915147914201,"31, Deep Circle, Bettiah-325220",Akola,179070,2025-04-28,Inactive,1,1286.82
77990902,Ishita Shere,balabimala@example.net,+912600390087,"38, Dyal Circle, Shivpuri 569557",Bhimavaram,200389,2025-09-13,Inactive,4,620.66
81021217,Deepa Edwin,fkothari@example.net,+915422246174,"H.No. 907, Chacko Chowk, Adoni 951897",Ratlam,793369,2025-01-02,New,13,224.73
14652411,Akshay Sundaram,sainiradha@example.com,+910814594367,"57/261, Dhingra Marg
Karawal Nagar-196465",Ludhiana,517280,2023-05-15,Inactive,17,1501.47
35730966,Owen Karnik,manyacheema@example.com,+915968532851,"30/531
Guha Chowk
Vasai-Virar-147705",Kavali,676726,2025-02-07,Premium,13,524.13
92707244,Nidra Patla,akshay91@example.org,+910398897915,"H.No. 53
Singh Chowk, Sikar 586376",Anand,250931,2024-09-09,Inactive,2,865.64
65771297,Aradhana Chowdhury,akeer@example.org,+910177110335,"H.No. 036
Grover
Bhopal 600241",Rourkela,813055,2023-02-27,Inactive,19,291.63
97209898,Fariq Bath,bawakabir@example.com,+919527522828,"87
Wadhwa Road
Munger 534772",Raichur,313857,2024-04-06,New,13,1068.61
81150334,Nicholas Gara,meerabanerjee@example.com,+910085848082,"90/328
Tata, Thiruvananthapuram-643363",Bidhannagar,797578,2023-10-28,Inactive,5,1900.24
78873994,Anirudh Golla,kashishbhatia@example.com,+915807669731,"20/652
Bhakta Chowk, Madanapalle-675546",Nizamabad,009315,2023-10-17,Regular,6,313.62
4359358,Zansi Kamdar,hpatil@example.com,+915935131863,"26/466, Sethi Chowk, Chittoor-953850",Raipur,880058,2024-06-29,Regular,18,863.22
49068129,Karan Nagi,nagate@example.com,+918433076811,"759
Sibal Road
Hubli–Dharwad-939242",Chandigarh,159587,2024-03-01,Regular,7,401.51
74778719,Yuvraj Goel,rbobal@example.org,+915738029110,"78/97, Srinivasan Circle
Pali 406528",Serampore,579527,2023-07-04,Premium,13,973.2
57106546,Ubika Purohit,jnagarajan@example.com,+915983298730,"918
Lalla Circle
Guntakal 835494",Aurangabad,228689,2023-10-12,Regular,7,358.94
71471819,Shivansh Pillai,ysachdev@example.net,+917629538519,"49
Swaminathan Chowk, Bhavnagar 238546",Amaravati,927537,2023-01-05,Premium,19,1219.64
16257011,Gauri Maharaj,harini22@example.net,+912603341138,"26/81
Kaur, Aurangabad-623349",Ranchi,532190,2023-08-17,Premium,11,1322.54
86720750,Chaitanya Gokhale,warhi69@example.net,+912859721902,"H.No. 058, Krish
Rohtak 535630",Jalgaon,870240,2024-02-29,Regular,5,1890.33
43668138,Anthony Nadig,aishani91@example.org,+914123473376,"H.No. 08, Kulkarni Street
Tinsukia-849017",Mau,858963,2023-06-23,Regular,1,1491.21
7283157,Wriddhish Buch,agarwalishwar@example.org,+910828173009,"H.No. 769, Mukhopadhyay Zila, Amritsar-073416",Darbhanga,675611,2025-01-02,Inactive,16,841.41
75826259,Jeet Barad,gunbirwali@example.org,+915442532135,"37, Chawla Marg
Amaravati 466392",Kirari Suleman Nagar,198123,2024-11-16,New,2,1269.76
82236655,Devansh Rama,dayitajayaraman@example.net,+915755413166,"97/734, Kanda Chowk
Bhalswa Jahangir Pur 162987",Thiruvananthapuram,663871,2025-03-03,Premium,19,1897.01
88893288,Kai Edwin,zayanrana@example.com,+918493369230,"85/16
Shere Ganj
Hosur 407321",South Dumdum,886887,2025-10-04,Premium,19,1769.27
11570276,Karan Barad,saanvimani@example.org,+912608771632,"33/130
Hari Chowk, Indore 478038",Bhopal,357089,2025-01-12,Premium,5,761.76
97842990,Ijaya De,jack23@example.net,+915956570765,"H.No. 54
Krishnan Nagar
Sambhal 361602",Anantapur,221383,2025-01-29,Inactive,7,1727.15
72630753,Lajita Zacharia,yutikasalvi@example.com,+914517302808,"12/80
Nayar Circle
Surat-189039",Bhavnagar,753965,2025-06-18,New,6,1695.82
9790254,Neelima Choudhury,drao@example.com,+919086337584,"55/667
Radhakrishnan Circle
Bhiwani-070160",Jorhat,992158,2025-12-19,Premium,18,296.36
82095993,Bina Lalla,barkha04@example.com,+912000927585,"45, Bhatnagar Marg
Bhilwara 732977",Tumkur,568627,2023-10-18,New,3,1080.33
72641170,Darika Nadkarni,rehaanvenkatesh@example.net,+915344960999,"H.No. 61, Natarajan, Ahmedabad-971908",Jalandhar,969244,2024-01-09,Premium,12,759.91
99908467,Libni Chopra,zayyanbaral@example.org,+914817658294,"28/950, Panchal, Chittoor-704631",Munger,924411,2025-02-20,New,10,1210.4
33576695,Gavin Dhar,halderyoshita@example.org,+914758801570,"H.No. 664, Kashyap Road
Berhampur 287207",Mau,783084,2024-11-12,Inactive,10,231.3
82618560,Advay Sood,sagarrachita@example.net,+910815030268,"H.No. 830
Sampath Ganj, Bhubaneswar-363402",Ramgarh,729490,2025-05-28,Regular,12,1686.92
99566304,Zayyan Chaudhry,faras28@example.net,+915457566170,"48, Murthy Nagar, Berhampur 863813",Panchkula,903247,2023-02-11,Inactive,2,361.53
53452619,Chakrika Lal,gaganaurora@example.net,+911472244410,"32, Char, Mathura-946694",Aizawl,338716,2023-09-14,Inactive,18,624.09
90899627,Meera Mohanty,advikasetty@example.net,+914182177074,"H.No. 537
Roy Road, Ambala-331437",Bijapur,511369,2025-12-14,New,12,689.58
76199024,Chatresh De,chakrika58@example.org,+914487908394,"H.No. 154
Ahluwalia Street, Tinsukia-376679",Haldia,443225,2025-11-02,Inactive,1,924.46
90502389,Aachal Chaudhry,yashvi98@example.org,+911272663966,"33
Sethi Circle, Jabalpur 839805",Tinsukia,066098,2023-01-08,Premium,1,804.18
18032907,Mahika Bansal,orinderkari@example.org,+919752195506,"H.No. 081
Chander Path
Delhi 252910",Imphal,934555,2023-05-19,New,8,627.67
69124534,Isaiah Shah,ladsai@example.net,+915482813138,"65/751, Trivedi Zila
Dindigul 195942",Tinsukia,301323,2024-12-31,New,11,1231.26
3840163,Aadi Gola,ttripathi@example.net,+915526000822,"99/602, Mangal Marg, Shivpuri-714143",Naihati,552458,2023-06-07,Inactive,2,1457.81
63456017,Lohit Shroff,santekantika@example.org,+913680257203,"43/18, Savant Zila
Phusro-721900",Lucknow,499187,2025-03-12,New,2,249.52
77767737,Panini Ramesh,nsalvi@example.net,+917052864414,"82/13
Gulati Street, Raichur 446219",Tirunelveli,059761,2023-09-16,Inactive,19,489.3
90762834,Aarav Mall,ujani@example.com,+917188079520,"H.No. 228
Sule Circle
Bhubaneswar 661112",Anantapuram,476736,2025-02-15,Premium,8,1915.02
62654699,Isaac Prasad,falakratta@example.com,+912134865365,"40/443, Hari Street
Phagwara-056391",Ramagundam,529951,2023-11-12,Regular,4,1632.54
80019788,Jagrati Tailor,brindasrinivasan@example.org,+916042879664,"H.No. 80, Bora Chowk
Kollam 185285",Nandyal,083650,2025-06-05,New,17,1195.42
51643714,Oliver Grewal,pandeyaarnav@example.com,+913349366118,"92
Tripathi Chowk, Malda 680124",Bidhannagar,967346,2024-10-29,Inactive,14,1150.3
60539126,Wazir Thaker,ndave@example.net,+913885511080,"110, Sarraf Circle
Tinsukia 354778",Yamunanagar,774412,2025-10-04,New,5,1448.3
67283947,Wishi Raj,tejas76@example.net,+915364402811,"41/77
Keer Zila, Kanpur-484948",Tenali,613128,2024-05-17,Premium,8,572.43
98764909,Samaksh Padmanabhan,amara50@example.net,+917783423709,"70/903, Barman Circle
Sultan Pur Majra-369772",Naihati,000440,2025-05-26,Inactive,15,755.13
71764534,Samuel Deol,svirk@example.com,+913879450133,"H.No. 509, Venkataraman Nagar, Malegaon-270801",Thane,173294,2025-08-08,Inactive,3,1652.28
60058536,Nachiket Nagarajan,ganeshomkaar@example.org,+918208846165,"407, Dayal Chowk, Kolkata-417428",Kollam,182734,2023-04-12,New,9,610.76
62634161,Eiravati Patla,inaya50@example.com,+915932480018,"15
Deol Street
Thrissur 276023",Bardhaman,668153,2024-04-27,Inactive,8,355.74
48428686,Raksha Chaudhuri,tbains@example.net,+912295009683,"01/742, Aggarwal Zila
Thane 152426",Muzaffarnagar,869715,2024-07-13,Premium,2,221.15
48730404,Urvi Lata,zbajwa@example.org,+910121007678,"56/02, Bala Zila
Satna 012729",Chinsurah,107607,2023-10-25,Premium,6,1863.96
61802814,Divya Varty,sachiborah@example.net,+918747374969,"11/27, Bala Road, Kolkata-303204",Gulbarga,985974,2023-04-06,Inactive,10,622.22
4116539,Bakhshi Khare,aadi60@example.com,+919325849466,"858, Borah Path, Gandhinagar 655393",Thanjavur,116763,2025-02-17,Regular,12,1782.36
5314602,Fiyaz Apte,opatil@example.org,+910967819774,"H.No. 172, Pandit Road, Nanded-894319",Nagercoil,269316,2025-07-26,Premium,11,936.57
47181410,Ayushman Rama,raghav82@example.com,+914616916934,"H.No. 887, Halder Chowk
Sultan Pur Majra 672967",Yamunanagar,866114,2025-01-15,Premium,14,1887.75
43400497,Arjun Chakrabarti,riyanazareth@example.net,+919470387766,"08, Karpe Chowk
Amritsar-974690",Ambarnath,091435,2023-01-03,New,2,1301.06
94933400,Mahika Nagarajan,falanbasak@example.org,+912192985452,"294
Chopra Path
Arrah-863230",Kolhapur,159870,2024-01-19,Premium,6,1810.36
81716832,Yashodhara Varghese,saneyashasvi@example.com,+913330733686,"36
Khalsa Street
Baranagar-117203",Pimpri-Chinchwad,601317,2024-12-05,Regular,8,1930.6
30105067,Azaan Chana,issacvaishnavi@example.com,+911540379955,"47/644, Dixit Circle
Jammu 351557",Ambattur,426488,2023-01-12,New,10,459.13
28334824,Ekansh Aurora,draman@example.com,+919274691519,"23
Acharya Marg
Jalna 185442",Korba,046153,2024-04-01,Premium,20,1409.66
67107292,Zashil Murty,aachal39@example.org,+910538825165,"14/60, Sathe Road
Baranagar 662030",Kolkata,331646,2024-04-24,Regular,3,1719.12
22542713,Logan Ray,anay28@example.net,+914729756408,"07/540, Gade Nagar
Machilipatnam 827071",Raichur,032036,2023-02-06,New,10,1748.02
71755389,Aditya Date,umangsen@example.org,+913648364588,"566, Brar Marg
Imphal 554047",Deoghar,172621,2023-02-16,New,20,842.46
30022579,Ethan Bajaj,rbhavsar@example.com,+916583841785,"H.No. 279
Sawhney Ganj
Ajmer-183854",Tadepalligudem,628782,2024-12-03,Regular,9,537.89
66007387,Ijaya Sarna,oramaswamy@example.net,+910109831798,"38, Dara Marg, Tumkur 914933",Nandyal,043126,2023-09-28,New,16,633.54
71516305,Ijaya Andra,tristanapte@example.org,+917387942450,"17/899, Sachdeva Circle
Burhanpur-640405",Pali,550402,2024-01-27,New,5,1975.69
53137787,Suhani Subramaniam,soommen@example.net,+916640768431,"68/826
Cheema, Chennai-534376",Thane,532404,2025-04-04,Premium,7,735.43
32064027,Kiaan Seth,nkala@example.com,+915794269413,"H.No. 072, Palan Nagar
Panihati 003535",Narasaraopet,492099,2023-12-21,Regular,3,1526.35
93144242,Nidhi Sethi,vamakshi20@example.org,+910987787032,"H.No. 80
Dey Street
Hospet-677167",Jodhpur,158661,2025-04-06,New,14,1302.88
6838687,Guneet Som,gillkamya@example.com,+918284017601,"59/006, Shankar Zila, Shimoga-157790",Dehri,384761,2025-05-26,Inactive,11,1741.34
58105561,Watika Virk,hritik86@example.net,+912814091077,"70/379
Gola Road, Darbhanga 818880",Siliguri,844122,2023-10-03,Regular,16,989.84
1666861,Dev Vohra,qasimsarna@example.net,+912899232204,"376
Sarin Chowk, Thrissur 446599",Farrukhabad,360928,2024-03-10,Inactive,5,568.09
18849279,Sai Edwin,atharvguha@example.net,+918488657926,"78/901, Bhavsar Chowk, Guntur 687100",Kakinada,834257,2024-01-29,Premium,9,1199.6
78833437,Yashica De,mohantyforum@example.org,+917457594700,"38/792
Lalla Path
Bhilai-790193",Tiruppur,633265,2025-11-10,New,4,1371.32
90396951,Umang Contractor,soodnicholas@example.net,+916635614045,"53/419, Singhal, Fatehpur-902352",Shimoga,785515,2025-03-12,Premium,1,1693.76
20248752,Azad Dhingra,sathenathan@example.org,+913605484653,"H.No. 18
Saxena Path
Hyderabad 745112",Vasai-Virar,073186,2025-02-20,Premium,17,350.54
53347643,Manthan Gole,mkumer@example.net,+919973735964,"H.No. 88, Khosla Ganj
Gandhidham-265522",Gaya,931323,2023-06-25,Premium,10,1392.33
55842785,Bhavna Date,vkaur@example.net,+912590740692,"467, Baral
Ahmednagar 227875",Eluru,953525,2023-02-11,Inactive,18,1598.37
91143317,Nikita Chaudry,nom@example.com,+912948373599,"74/004, Padmanabhan Zila
Nandyal-787578",Bhalswa Jahangir Pur,090225,2023-07-29,Inactive,20,1524.57
18689379,Champak Guha,hchatterjee@example.org,+919493525383,"66/74
Gaba Road
Tumkur 546422",Jorhat,403804,2024-10-12,New,5,1566.1
15957478,Mohini Rege,okarpe@example.net,+912193517043,"87, Sheth
Pimpri-Chinchwad 443089",Chandrapur,873997,2023-07-12,New,10,1635.59
68776663,Rehaan Soni,awadhwa@example.com,+916996310256,"942, Borah Street, Sagar-904182",Khora ,727995,2023-01-13,New,12,1284.34
21995496,Jack Manda,vanshakulkarni@example.org,+917808494399,"34
Chhabra Road, Ghaziabad 292499",Thiruvananthapuram,751213,2025-02-26,Premium,9,1934.48
50619200,Gaurang Golla,leenaloke@example.com,+914301963891,"17/69
Soman Ganj
Mahbubnagar-674048",Jamshedpur,310688,2023-04-17,Regular,12,1838.29
29788092,Dipta Sachdeva,deshpandetarak@example.net,+917577523471,"H.No. 919
Muni Path
Ahmednagar-194060",Bahraich,644851,2024-12-06,Regular,14,1787.26
87804792,Sathvik Dada,waidadeo@example.org,+911546937832,"85/659
Loyal Circle, Kakinada 012985",Latur,197898,2024-03-20,Premium,8,740.56
83462505,Gauri Sule,bkapur@example.net,+918298611708,"09/754, Rana Marg
Ujjain 247135",Ongole,142030,2024-05-15,Premium,4,1981.95
60660719,Wishi Bumb,agrawalelijah@example.org,+914485758633,"46/47, Madan Ganj
Allahabad-925777",Medininagar,821108,2025-01-26,Regular,19,491.76
85005796,Ranveer Gulati,adoctor@example.org,+918637619587,"58, Lal Marg
Karnal-732347",Guntur,994544,2023-01-20,Premium,8,1241.02
25710150,Nicholas Kunda,raghavbobal@example.com,+910705019557,"H.No. 183
Kuruvilla, Nizamabad-805740",Berhampur,499808,2024-10-01,New,20,1148.57
79926855,Faraj Kohli,ibuch@example.net,+911438012507,"H.No. 95
Kakar Street
Ambarnath 310283",Raebareli,150984,2023-08-08,Premium,6,1740.53
60942200,Ansh Dave,ekapadchana@example.org,+913886239601,"H.No. 210
Maharaj Zila
Howrah-716551",Phusro,767417,2025-02-18,Inactive,16,1406.37
36710278,Udant Dua,misrahredhaan@example.net,+919304416628,"204
Chana, Sultan Pur Majra-353001",Solapur,307829,2025-10-24,Inactive,16,306.58
41371524,Abeer Wali,frado11@example.com,+915999713070,"H.No. 451, Kapoor Road, Sikar-622933",New Delhi,214069,2024-01-01,Premium,17,1708.01
17832628,Ayush Rajan,girindra00@example.org,+912488559337,"H.No. 70, Kapadia
Belgaum-573122",Ludhiana,906968,2023-03-11,Regular,8,275.31
55772817,Yagnesh Sibal,nishasoni@example.com,+915833739471,"754, Vig Nagar, Karawal Nagar 212342",Unnao,060929,2024-12-27,Premium,3,1763.61
85979914,Caleb Gera,liamrajagopalan@example.com,+912542174006,"H.No. 089, Dora Road, Uluberia-971249",Pali,686305,2024-02-26,Regular,2,232.2
48923573,Ubika Dixit,mittalcharvi@example.com,+914047590146,"234, Sami
Bhagalpur-525445",Varanasi,244358,2025-08-24,New,1,1717.93
15719833,Mitesh Bava,abeerdewan@example.net,+915630331950,"H.No. 723, Bhandari Nagar, Shahjahanpur 674946",Alwar,147893,2024-11-05,New,15,1624.93
15365786,Krishna Korpal,unnatitak@example.com,+910733776654,"69/68
Khatri Zila, Mira-Bhayandar-909530",Madanapalle,825525,2025-07-15,Inactive,1,1691.26
23212683,Ikshita Natt,etamishra@example.com,+911499867948,"82, Vyas Chowk
Bijapur-051354",Tadepalligudem,510284,2023-01-04,Regular,3,1190.43
46162030,Rajeshri Kapoor,ladlavanya@example.com,+912483129933,"81/992
Yohannan Path
Jorhat 220042",Hyderabad,144274,2023-10-17,Inactive,14,364.75
16276676,Daksha Mishra,bsarraf@example.org,+910749575274,"H.No. 126
Varghese Marg, Avadi-155517",Mira-Bhayandar,978289,2025-09-21,Regular,19,490.23
77749692,Manan Dass,dev16@example.com,+918673025875,"42, Oommen Nagar
Sirsa 528073",Nizamabad,601340,2023-04-13,New,20,1181.36
86469536,Vihaan Rout,shroffgopal@example.com,+913704093466,"H.No. 05
Bera Nagar
Nangloi Jat 317791",Tumkur,262014,2024-01-07,Regular,18,701.85
36318877,Deepa Muni,darika33@example.net,+919079106353,"53, Dara Path, Hospet 931626",Bhiwani,853242,2025-04-05,Premium,8,588.21
17592552,Rishi Anne,rajagopalanjanaki@example.org,+911476980420,"H.No. 95, Maharaj Street
Thoothukudi-471825",Panvel,026118,2025-09-19,Premium,17,1181.94
11169661,Yashica Din,harinakshiramakrishnan@example.org,+913603285240,"64/864, Pandey Street
Begusarai-300318",Jalandhar,595881,2023-03-09,Inactive,2,973.6
65260004,Adya Tripathi,saumya18@example.com,+912961941157,"862, Boase Road, Jamshedpur 129091",Katni,821285,2024-02-22,Inactive,4,389.36
98934174,Anamika Maharaj,vamakshi17@example.com,+911833027163,"H.No. 526
Konda Marg
Deoghar-799827",Vijayawada,979429,2024-06-13,New,6,1146.89
28403453,Kashish Prashad,lpathak@example.org,+912757149738,"H.No. 64
Narang Nagar
Panchkula 907930",Moradabad,594309,2024-10-23,Inactive,4,1500.57
33420790,Lopa Thaman,ysami@example.org,+912743922897,"191
Banik Ganj
Kavali-991591",Haridwar,808259,2024-07-30,Premium,12,1446.76
12556002,Zilmil Kapadia,omisha64@example.com,+917018811656,"07/89, Keer Road, Begusarai-849681",Madurai,481510,2024-07-17,Inactive,5,844.1
97258084,Darika Dugar,anmolbhandari@example.com,+917677192039,"H.No. 480
Kara Ganj
Tezpur-440848",Bikaner,648498,2023-01-21,Regular,15,307.7
74374132,Gaurang Sarma,hmemon@example.com,+918379266212,"779, Brar Nagar
Gwalior-871372",Chinsurah,829098,2023-06-10,Regular,18,961.07
7844331,Rajata Mitter,darshgoyal@example.com,+919365249616,"97/534, Char Road, Kolkata 668739",Kanpur,637495,2023-03-01,Regular,18,255.75
68776667,Charita Bobal,siyawagle@example.com,+918511375840,"H.No. 698, Ratti Circle, Maheshtala 573915",Muzaffarnagar,510465,2025-06-17,Inactive,4,1439.79
2748926,Panini Mukhopadhyay,advikgole@example.com,+912125138711,"77/90
Mann Ganj, Bangalore 127894",Dhanbad,142179,2024-04-30,Premium,9,416.42
15026728,Rohan Shere,srinivasmegha@example.net,+913164705007,"066
Brahmbhatt Marg
Parbhani 131088",Haridwar,978885,2025-04-17,Premium,18,833.25
72759846,Unni Loyal,nsaran@example.com,+915845164412,"H.No. 711
Kari Zila, Anand 429108",Bhiwandi,727204,2023-03-08,Inactive,18,587.25
44577014,Andrew Garde,rudra00@example.com,+912965653927,"746, Pandit Path, Vadodara-780439",Ulhasnagar,894106,2025-02-25,Premium,20,1384.28
80249707,Advay Mann,omody@example.com,+913727358638,"69/77, Khurana Path
Karaikudi 899212",Udupi,349282,2024-12-13,Regular,20,1066.33
76335073,Jeet Mutti,bordegavin@example.com,+911008721850,"H.No. 65
Sibal Zila
Alwar 082677",Durg,752623,2023-12-24,Regular,19,1835.0
93852419,Oviya Suri,tandonzilmil@example.org,+917338744616,"16/64, Chanda Chowk, Salem 357939",Noida,057217,2024-02-22,New,11,849.61
45955863,Yadavi Tata,bhavsarindrajit@example.com,+915276009906,"H.No. 445
Gandhi Street
Thanjavur-966938",Firozabad,404414,2025-12-13,Inactive,16,1040.52
9296677,Gaurav Mohanty,qprashad@example.net,+918208389497,"10
Mangat Zila
Nangloi Jat 932525",Visakhapatnam,041758,2025-04-10,Premium,12,816.52
61887804,Jatin Sinha,aashi54@example.org,+914445403637,"836, Lall Circle
Rourkela 851240",Kumbakonam,181841,2024-01-10,Inactive,5,532.69
22908364,Vedant Chada,cheriansai@example.net,+918128785242,"H.No. 505
Ranganathan Zila
Jhansi 623437",Coimbatore,895259,2025-09-11,Inactive,14,1824.21
71791701,Yashvi Kala,saivenkataraman@example.net,+918410174947,"44, Bora Ganj, Suryapet-089750",Berhampur,651069,2024-07-15,New,2,1631.75
85608051,Yasti Lal,yatin67@example.com,+918494598658,"H.No. 258, Kant Zila, Vellore 498326",Moradabad,597267,2023-12-02,New,18,1991.19
96406838,Wazir Bajwa,zaid35@example.org,+914361827652,"09/703
Agarwal Street, Hosur 161317",Ujjain,807959,2025-05-29,New,13,923.82
96786717,Ekaraj Narasimhan,ibail@example.org,+913609224896,"H.No. 562, Vora Ganj
Khandwa 071917",Raipur,832210,2024-02-07,New,1,266.23
60432510,Chameli Venkatesh,nimratmisra@example.net,+911902141479,"10/08
Verma, Patiala 832769",Bettiah,143635,2025-01-20,Regular,18,1329.85
29114712,Shivani Bhakta,xiti48@example.net,+913977102027,"H.No. 14
Agarwal, Jamshedpur-476777",Khora ,320276,2023-05-12,Regular,5,1388.63
43043440,Vrinda Som,misrarayaan@example.com,+914434991291,"H.No. 28, Mistry, Saharanpur-614878",Pallavaram,267078,2025-02-27,Inactive,7,497.19
42847798,Bhavya Mangat,yug78@example.com,+912728986521,"H.No. 41, Ben Chowk, Sambalpur 744860",Ulhasnagar,794560,2024-05-13,Regular,11,1623.48
60652653,Ojas Setty,dassbanjeet@example.org,+919510153242,"20
Gaba Circle
Bellary 253204",Surat,069904,2025-07-25,Inactive,15,1360.53
98127708,Faras Rajagopal,ktandon@example.net,+914543257996,"30/222
Kaur
Malda-784956",Srinagar,389387,2025-02-13,Inactive,18,1688.91
60703047,Harish Patla,goyaljai@example.org,+913188744095,"H.No. 802, Badami Chowk
Asansol 184301",Karawal Nagar,192511,2024-04-02,Premium,15,1065.26
56148474,Guneet Tata,ranveer72@example.org,+910006616202,"H.No. 567
Raja Chowk, Bhusawal 976775",Thanjavur,322806,2024-09-22,Inactive,13,1177.32
18859980,Hamsini Sankar,acharyadamyanti@example.net,+916191754299,"655
Sahota Street, Thiruvananthapuram 714309",Latur,786672,2025-02-04,Inactive,15,1975.04
18860697,Karan Chopra,psarma@example.net,+915168497730,"65/84
Amble Zila
Nellore 733228",Muzaffarpur,374959,2025-10-23,Regular,13,494.4
10630264,Jalsa Dutta,omurthy@example.com,+913188930434,"12
Dhar Marg
Tezpur-766782",Sasaram,907062,2025-05-19,New,1,707.61
50845896,Ucchal Dugar,munshivritti@example.net,+915175568371,"16, Mann Path
Kakinada-410513",Serampore,650500,2024-11-10,New,13,727.09
71018005,Maanav Wali,bbawa@example.net,+915756416792,"H.No. 623, Nagy Street
Katihar-006978",Vasai-Virar,446253,2025-11-03,Premium,18,1668.01
30879615,Lila Dugal,bkala@example.com,+913153245271,"608, Prasad Nagar
Bhopal-226826",Coimbatore,718198,2025-02-19,New,18,880.47
16568196,Tejas Bala,garima88@example.org,+911159559183,"H.No. 626
Sekhon Marg
Rewa 970791",Morena,757520,2024-04-24,New,17,1769.02
73960757,Libni Nagi,pkapoor@example.net,+917829790684,"87/202
Chanda Chowk
Saharanpur-732281",Asansol,142849,2025-09-06,Premium,2,206.88
52675702,Maanas Pandey,ganesanjeremiah@example.net,+914545930759,"H.No. 366
Madan Marg, Cuttack 512312",Srinagar,453433,2025-02-02,Inactive,7,1164.34
41167582,Dhriti Nath,jshere@example.com,+911920866986,"48/40
Rau Road
Tiruvottiyur-253008",Khammam,710980,2024-06-19,Inactive,20,1747.3
52131754,Nikita Chokshi,ipandya@example.net,+910157746041,"27/17, Pandit Marg
Allahabad 982497",Bidhannagar,747368,2024-05-12,Premium,7,1568.66
86151055,Baghyawati Balasubramanian,rohanchoudhary@example.org,+910357767916,"H.No. 157, Zachariah Chowk, Dehradun 886845",Jhansi,957064,2024-06-13,New,16,1705.41
50360352,Kamala Palla,kashish00@example.net,+913710460728,"029
Kanda Ganj
Meerut-946071",Loni,676025,2025-04-24,Regular,5,869.74
31528114,Udant Singh,rayaandhar@example.com,+917312359105,"839, Sridhar Road, Davanagere 285457",Aligarh,142374,2025-07-03,Inactive,15,895.27
45292356,Ekani Yogi,agateishani@example.com,+916253566830,"77, Reddy Nagar, Mau-460674",Aizawl,043519,2025-06-17,Premium,4,1478.74
89767998,Maanas Arya,dakshesh73@example.org,+917858714334,"105, Palla, Bardhaman-892199",Sagar,381418,2024-01-31,Regular,7,1878.26
92974380,Neha Malhotra,spadmanabhan@example.com,+912202522811,"79, Mutti Street, Chinsurah-527344",Siwan,167339,2024-09-24,Regular,1,1543.48
87802390,Oliver Reddy,nagyriya@example.net,+915963199805,"43/85
Morar Nagar, Kumbakonam-742919",Sangli-Miraj & Kupwad,362088,2024-07-12,Inactive,4,348.44
32768845,Devika Grover,rehaanbedi@example.net,+913456114741,"09
Karnik Road
Shivpuri 095951",Sonipat,544441,2025-08-19,Regular,12,823.76
77241482,Balhaar Chopra,uoza@example.com,+914649904491,"56/359
Thaman Circle, Vijayawada 078152",Durg,278643,2023-08-17,Regular,20,219.35
80409838,Aishani Sheth,urastogi@example.net,+910952874659,"274
Ram Nagar
Nashik-576960",Panchkula,169276,2024-05-26,Inactive,15,412.7
95803900,Nathan Chaudhuri,ssaraf@example.com,+917801351742,"437, Chauhan Ganj, Bhavnagar-894515",Mango,589505,2025-03-26,New,19,1187.86
35178033,Faqid Oak,jeevikakapur@example.net,+910038846403,"H.No. 39
Lad Street, Thrissur-138297",Asansol,850849,2024-06-17,Inactive,20,1823.72
73568558,Zaid Dua,vritti42@example.net,+912828342255,"65, Brar Nagar, Rourkela-331663",Morbi,100983,2023-03-17,Premium,3,925.17
67235334,Irya Salvi,sparmer@example.org,+910187826378,"H.No. 273, Hayre Chowk
Jamshedpur-573008",Bhopal,733194,2023-09-22,New,2,1671.7
17644438,Dalaja Gulati,sundercharvi@example.net,+916965891067,"H.No. 09
Pandit Marg
Machilipatnam 545486",Kolkata,314718,2023-10-17,New,16,1294.29
41623059,Gopal Handa,rnayak@example.com,+912003004431,"H.No. 248
Khosla Road
Karaikudi 050646",Guntakal,854330,2024-06-08,Premium,1,459.46
7089836,Zansi Dugar,sarabera@example.com,+918346444185,"41/39
Sachar, Chinsurah-094768",Ujjain,502714,2024-02-28,Premium,15,1692.78
89790980,Anusha Chahal,yashasvinaik@example.net,+917586481564,"H.No. 883
Padmanabhan Chowk
Dibrugarh-567747",Ramgarh,022378,2025-11-21,Inactive,20,1395.55
37674287,Quincy Prabhu,jonathan41@example.com,+916198915991,"256, Acharya Road
Thiruvananthapuram 082265",Satara,682162,2023-08-14,Regular,11,727.39
